station,time,duration_sec,event_id,depot_time_local,offset_min,direction,name
K208,2026-07-23T06:06:00,120,coastal_classic_back_2026-07-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-23T06:06:00,120,coastal_classic_back_2026-07-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-23T06:06:00,120,coastal_classic_back_2026-07-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-23T06:06:00,120,coastal_classic_back_2026-07-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-23T06:07:00,120,coastal_classic_back_2026-07-22,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-23T06:07:00,120,coastal_classic_back_2026-07-22,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-23T14:53:00,120,coastal_classic_out_2026-07-23,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-23T14:53:00,120,coastal_classic_out_2026-07-23,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-23T14:54:00,120,coastal_classic_out_2026-07-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-23T14:54:00,120,coastal_classic_out_2026-07-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-23T14:54:00,120,coastal_classic_out_2026-07-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-23T14:54:00,120,coastal_classic_out_2026-07-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-23T15:15:00,120,coastal_classic_out_2026-07-23,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-23T16:18:00,120,denali_star_out_2026-07-23,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-23T16:50:00,120,denali_star_out_2026-07-23,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-23T17:30:00,120,denali_star_out_2026-07-23,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-23T17:53:00,120,glacier_discovery_out_2026-07-23,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-23T17:53:00,120,glacier_discovery_out_2026-07-23,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-23T17:54:00,120,glacier_discovery_out_2026-07-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-23T17:54:00,120,glacier_discovery_out_2026-07-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-23T17:54:00,120,glacier_discovery_out_2026-07-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-23T17:54:00,120,glacier_discovery_out_2026-07-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-23T18:15:00,120,glacier_discovery_out_2026-07-23,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-24T02:15:00,120,denali_star_back_2026-07-23,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-24T03:20:00,120,denali_star_back_2026-07-23,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-24T03:57:00,120,denali_star_back_2026-07-23,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-24T04:45:00,120,glacier_discovery_back_2026-07-23,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-24T05:06:00,120,glacier_discovery_back_2026-07-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-24T05:06:00,120,glacier_discovery_back_2026-07-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-24T05:06:00,120,glacier_discovery_back_2026-07-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-24T05:06:00,120,glacier_discovery_back_2026-07-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-24T05:07:00,120,glacier_discovery_back_2026-07-23,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-24T05:07:00,120,glacier_discovery_back_2026-07-23,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-24T05:45:00,120,coastal_classic_back_2026-07-23,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-24T06:06:00,120,coastal_classic_back_2026-07-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-24T06:06:00,120,coastal_classic_back_2026-07-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-24T06:06:00,120,coastal_classic_back_2026-07-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-24T06:06:00,120,coastal_classic_back_2026-07-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-24T06:07:00,120,coastal_classic_back_2026-07-23,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-24T06:07:00,120,coastal_classic_back_2026-07-23,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-24T14:53:00,120,coastal_classic_out_2026-07-24,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-24T14:53:00,120,coastal_classic_out_2026-07-24,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-24T14:54:00,120,coastal_classic_out_2026-07-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-24T14:54:00,120,coastal_classic_out_2026-07-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-24T14:54:00,120,coastal_classic_out_2026-07-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-24T14:54:00,120,coastal_classic_out_2026-07-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-24T15:15:00,120,coastal_classic_out_2026-07-24,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-24T16:18:00,120,denali_star_out_2026-07-24,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-24T16:50:00,120,denali_star_out_2026-07-24,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-24T17:30:00,120,denali_star_out_2026-07-24,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-24T17:53:00,120,glacier_discovery_out_2026-07-24,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-24T17:53:00,120,glacier_discovery_out_2026-07-24,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-24T17:54:00,120,glacier_discovery_out_2026-07-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-24T17:54:00,120,glacier_discovery_out_2026-07-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-24T17:54:00,120,glacier_discovery_out_2026-07-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-24T17:54:00,120,glacier_discovery_out_2026-07-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-24T18:15:00,120,glacier_discovery_out_2026-07-24,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-25T02:15:00,120,denali_star_back_2026-07-24,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-25T03:20:00,120,denali_star_back_2026-07-24,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-25T03:57:00,120,denali_star_back_2026-07-24,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-25T04:45:00,120,glacier_discovery_back_2026-07-24,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-25T05:06:00,120,glacier_discovery_back_2026-07-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-25T05:06:00,120,glacier_discovery_back_2026-07-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-25T05:06:00,120,glacier_discovery_back_2026-07-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-25T05:06:00,120,glacier_discovery_back_2026-07-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-25T05:07:00,120,glacier_discovery_back_2026-07-24,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-25T05:07:00,120,glacier_discovery_back_2026-07-24,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-25T05:45:00,120,coastal_classic_back_2026-07-24,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-25T06:06:00,120,coastal_classic_back_2026-07-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-25T06:06:00,120,coastal_classic_back_2026-07-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-25T06:06:00,120,coastal_classic_back_2026-07-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-25T06:06:00,120,coastal_classic_back_2026-07-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-25T06:07:00,120,coastal_classic_back_2026-07-24,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-25T06:07:00,120,coastal_classic_back_2026-07-24,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-25T14:53:00,120,coastal_classic_out_2026-07-25,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-25T14:53:00,120,coastal_classic_out_2026-07-25,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-25T14:54:00,120,coastal_classic_out_2026-07-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-25T14:54:00,120,coastal_classic_out_2026-07-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-25T14:54:00,120,coastal_classic_out_2026-07-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-25T14:54:00,120,coastal_classic_out_2026-07-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-25T15:15:00,120,coastal_classic_out_2026-07-25,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-25T16:18:00,120,denali_star_out_2026-07-25,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-25T16:50:00,120,denali_star_out_2026-07-25,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-25T17:30:00,120,denali_star_out_2026-07-25,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-25T17:53:00,120,glacier_discovery_out_2026-07-25,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-25T17:53:00,120,glacier_discovery_out_2026-07-25,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-25T17:54:00,120,glacier_discovery_out_2026-07-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-25T17:54:00,120,glacier_discovery_out_2026-07-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-25T17:54:00,120,glacier_discovery_out_2026-07-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-25T17:54:00,120,glacier_discovery_out_2026-07-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-25T18:15:00,120,glacier_discovery_out_2026-07-25,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-26T02:15:00,120,denali_star_back_2026-07-25,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-26T03:20:00,120,denali_star_back_2026-07-25,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-26T03:57:00,120,denali_star_back_2026-07-25,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-26T04:45:00,120,glacier_discovery_back_2026-07-25,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-26T05:06:00,120,glacier_discovery_back_2026-07-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-26T05:06:00,120,glacier_discovery_back_2026-07-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-26T05:06:00,120,glacier_discovery_back_2026-07-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-26T05:06:00,120,glacier_discovery_back_2026-07-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-26T05:07:00,120,glacier_discovery_back_2026-07-25,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-26T05:07:00,120,glacier_discovery_back_2026-07-25,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-26T05:45:00,120,coastal_classic_back_2026-07-25,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-26T06:06:00,120,coastal_classic_back_2026-07-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-26T06:06:00,120,coastal_classic_back_2026-07-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-26T06:06:00,120,coastal_classic_back_2026-07-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-26T06:06:00,120,coastal_classic_back_2026-07-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-26T06:07:00,120,coastal_classic_back_2026-07-25,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-26T06:07:00,120,coastal_classic_back_2026-07-25,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-26T14:53:00,120,coastal_classic_out_2026-07-26,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-26T14:53:00,120,coastal_classic_out_2026-07-26,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-26T14:54:00,120,coastal_classic_out_2026-07-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-26T14:54:00,120,coastal_classic_out_2026-07-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-26T14:54:00,120,coastal_classic_out_2026-07-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-26T14:54:00,120,coastal_classic_out_2026-07-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-26T15:15:00,120,coastal_classic_out_2026-07-26,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-26T16:18:00,120,denali_star_out_2026-07-26,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-26T16:50:00,120,denali_star_out_2026-07-26,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-26T17:30:00,120,denali_star_out_2026-07-26,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-26T17:53:00,120,glacier_discovery_out_2026-07-26,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-26T17:53:00,120,glacier_discovery_out_2026-07-26,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-26T17:54:00,120,glacier_discovery_out_2026-07-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-26T17:54:00,120,glacier_discovery_out_2026-07-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-26T17:54:00,120,glacier_discovery_out_2026-07-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-26T17:54:00,120,glacier_discovery_out_2026-07-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-26T18:15:00,120,glacier_discovery_out_2026-07-26,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-27T02:15:00,120,denali_star_back_2026-07-26,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-27T03:20:00,120,denali_star_back_2026-07-26,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-27T03:57:00,120,denali_star_back_2026-07-26,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-27T04:45:00,120,glacier_discovery_back_2026-07-26,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-27T05:06:00,120,glacier_discovery_back_2026-07-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-27T05:06:00,120,glacier_discovery_back_2026-07-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-27T05:06:00,120,glacier_discovery_back_2026-07-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-27T05:06:00,120,glacier_discovery_back_2026-07-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-27T05:07:00,120,glacier_discovery_back_2026-07-26,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-27T05:07:00,120,glacier_discovery_back_2026-07-26,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-27T05:45:00,120,coastal_classic_back_2026-07-26,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-27T06:06:00,120,coastal_classic_back_2026-07-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-27T06:06:00,120,coastal_classic_back_2026-07-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-27T06:06:00,120,coastal_classic_back_2026-07-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-27T06:06:00,120,coastal_classic_back_2026-07-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-27T06:07:00,120,coastal_classic_back_2026-07-26,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-27T06:07:00,120,coastal_classic_back_2026-07-26,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-27T14:53:00,120,coastal_classic_out_2026-07-27,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-27T14:53:00,120,coastal_classic_out_2026-07-27,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-27T14:54:00,120,coastal_classic_out_2026-07-27,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-27T14:54:00,120,coastal_classic_out_2026-07-27,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-27T14:54:00,120,coastal_classic_out_2026-07-27,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-27T14:54:00,120,coastal_classic_out_2026-07-27,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-27T15:15:00,120,coastal_classic_out_2026-07-27,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-27T16:18:00,120,denali_star_out_2026-07-27,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-27T16:50:00,120,denali_star_out_2026-07-27,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-27T17:30:00,120,denali_star_out_2026-07-27,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-27T17:53:00,120,glacier_discovery_out_2026-07-27,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-27T17:53:00,120,glacier_discovery_out_2026-07-27,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-27T17:54:00,120,glacier_discovery_out_2026-07-27,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-27T17:54:00,120,glacier_discovery_out_2026-07-27,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-27T17:54:00,120,glacier_discovery_out_2026-07-27,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-27T17:54:00,120,glacier_discovery_out_2026-07-27,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-27T18:15:00,120,glacier_discovery_out_2026-07-27,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-28T02:15:00,120,denali_star_back_2026-07-27,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-28T03:20:00,120,denali_star_back_2026-07-27,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-28T03:57:00,120,denali_star_back_2026-07-27,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-28T04:45:00,120,glacier_discovery_back_2026-07-27,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-28T05:06:00,120,glacier_discovery_back_2026-07-27,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-28T05:06:00,120,glacier_discovery_back_2026-07-27,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-28T05:06:00,120,glacier_discovery_back_2026-07-27,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-28T05:06:00,120,glacier_discovery_back_2026-07-27,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-28T05:07:00,120,glacier_discovery_back_2026-07-27,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-28T05:07:00,120,glacier_discovery_back_2026-07-27,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-28T05:45:00,120,coastal_classic_back_2026-07-27,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-28T06:06:00,120,coastal_classic_back_2026-07-27,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-28T06:06:00,120,coastal_classic_back_2026-07-27,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-28T06:06:00,120,coastal_classic_back_2026-07-27,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-28T06:06:00,120,coastal_classic_back_2026-07-27,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-28T06:07:00,120,coastal_classic_back_2026-07-27,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-28T06:07:00,120,coastal_classic_back_2026-07-27,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-28T14:53:00,120,coastal_classic_out_2026-07-28,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-28T14:53:00,120,coastal_classic_out_2026-07-28,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-28T14:54:00,120,coastal_classic_out_2026-07-28,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-28T14:54:00,120,coastal_classic_out_2026-07-28,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-28T14:54:00,120,coastal_classic_out_2026-07-28,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-28T14:54:00,120,coastal_classic_out_2026-07-28,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-28T15:15:00,120,coastal_classic_out_2026-07-28,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-28T16:18:00,120,denali_star_out_2026-07-28,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-28T16:50:00,120,denali_star_out_2026-07-28,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-28T17:30:00,120,denali_star_out_2026-07-28,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-28T17:53:00,120,glacier_discovery_out_2026-07-28,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-28T17:53:00,120,glacier_discovery_out_2026-07-28,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-28T17:54:00,120,glacier_discovery_out_2026-07-28,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-28T17:54:00,120,glacier_discovery_out_2026-07-28,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-28T17:54:00,120,glacier_discovery_out_2026-07-28,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-28T17:54:00,120,glacier_discovery_out_2026-07-28,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-28T18:15:00,120,glacier_discovery_out_2026-07-28,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-29T02:15:00,120,denali_star_back_2026-07-28,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-29T03:20:00,120,denali_star_back_2026-07-28,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-29T03:57:00,120,denali_star_back_2026-07-28,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-29T04:45:00,120,glacier_discovery_back_2026-07-28,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-29T05:06:00,120,glacier_discovery_back_2026-07-28,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-29T05:06:00,120,glacier_discovery_back_2026-07-28,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-29T05:06:00,120,glacier_discovery_back_2026-07-28,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-29T05:06:00,120,glacier_discovery_back_2026-07-28,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-29T05:07:00,120,glacier_discovery_back_2026-07-28,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-29T05:07:00,120,glacier_discovery_back_2026-07-28,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-29T05:45:00,120,coastal_classic_back_2026-07-28,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
