window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,day_night_ratio,night_rms_ref,burst_ratio
1461,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:35:59.999000Z,2026-09-09T11:36:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,624.6333804946164,1760.6589650547917,605.3617731244499,1752.0609184327939,0.9392465478332908,1.4373397527365879,-0.6724027629221476,,,4.41,629.0623010231245,2.7851945913515928
1462,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:36:59.999000Z,2026-09-09T11:37:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,634.2368314227334,2571.374615831561,613.1028635414879,2168.026028007115,0.9344665746003095,1.5704075314326424,-0.6448746019806126,,,4.41,629.0623010231245,3.44644087633447
1463,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:37:59.999000Z,2026-09-09T11:38:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,640.7857097892744,1851.571466184641,616.0046412831671,1736.1114261868142,0.9241497126919801,1.437032892841105,-0.7830289765793399,,,4.41,629.0623010231245,2.7598401992348833
1464,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:38:59.999000Z,2026-09-09T11:39:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,639.6032463530005,1965.5482858711161,618.1160522058929,1923.9119993560748,0.9339394608289184,1.5433568701897105,-0.7210343517079987,,,4.41,629.0623010231245,3.0583806981072788
1465,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:39:59.999000Z,2026-09-09T11:40:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,635.9308301108906,1916.5339095907934,615.6939291104682,1818.8194275888802,0.9373676953807589,1.460439405288465,-0.7541529053517282,,,4.41,629.0623010231245,2.8913184348047904
1466,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:40:59.999000Z,2026-09-09T11:41:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,634.7941413620692,1843.4282667962593,614.076204117879,1770.6178119849437,0.9357906835225376,1.3557569214260847,-0.7502435895123218,,,4.41,629.0623010231245,2.8146938850176864
1467,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:41:59.999000Z,2026-09-09T11:42:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,643.914493137221,1838.3825322660136,621.8146618908368,1883.582516064444,0.932535805283839,1.4834931694267863,-0.6598204700663124,,,4.41,629.0623010231245,2.9942702225215734
1468,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:43:59.999000Z,2026-09-09T11:44:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,641.0674083939851,1954.983337704778,619.4754863685034,1878.49211584687,0.9337720159080296,1.4855835141957165,-0.7438912083842948,,,4.41,629.0623010231245,2.98617817788737
1469,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:44:59.999000Z,2026-09-09T11:45:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,657.2487726110426,3688.9583667199386,636.0420535943397,3480.714769389433,0.936509300539903,3.013871596282758,-0.22103184326669734,,,4.41,629.0623010231245,5.53317972437436
1470,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:45:59.999000Z,2026-09-09T11:46:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,647.1579273559528,2880.041701194279,627.067721373202,2561.474853230251,0.9388762231717853,3.406493654342465,-0.5588429117712481,,,4.41,629.0623010231245,4.071893752119935
1471,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:46:59.999000Z,2026-09-09T11:47:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,641.7038320993784,2038.0760121710173,620.8386907556112,1871.902125113883,0.9360267993259623,1.33871660537682,-0.7699971555569807,,,4.41,629.0623010231245,2.9757022826981827
1472,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:47:59.999000Z,2026-09-09T11:48:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,643.0280315125704,1994.9095363987344,622.9042212185145,1843.9594336475993,0.9383886296698233,1.69207326574838,-0.7484603475320881,,,4.41,629.0623010231245,2.9312826895659336
1473,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:48:59.999000Z,2026-09-09T11:49:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,695.4350314240467,2054.8816272304484,675.4340634840722,2075.8848739811374,0.943306421325856,1.4658000361384769,-0.8244244052540157,,,4.41,629.0623010231245,3.2999670630474283
1474,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:49:59.999000Z,2026-09-09T11:50:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,695.4352113406964,2144.145659986598,675.7305651497472,2012.755306989738,0.9441342988335956,1.3782568750139987,-0.7755825339953,,,4.41,629.0623010231245,3.1996120316161636
1475,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:50:59.999000Z,2026-09-09T11:51:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,701.519745063123,1925.8330042263278,683.0036092549946,1954.8840292417117,0.947908022430393,1.3773761518307828,-0.8231228660290233,,,4.41,629.0623010231245,3.107615932574935
1476,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:51:59.999000Z,2026-09-09T11:52:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,698.2339747635328,2659.824514949343,678.6923805742346,2105.4114853610577,0.9448089382382783,1.5226839022060776,-0.7302099997314149,,,4.41,629.0623010231245,3.3469045624523317
1477,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:52:59.999000Z,2026-09-09T11:53:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,700.8003762252238,2370.1919167164615,682.4420007609828,2367.5894716413695,0.9482936501119089,1.4249498913888767,-0.751973076098722,,,4.41,629.0623010231245,3.7636804300474784
1478,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:53:59.999000Z,2026-09-09T11:54:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,689.8860963929322,2080.7732611629635,672.5125871684015,1786.5352486783934,0.9502678792420197,1.4355085976634805,-0.8429209261209176,,,4.41,629.0623010231245,2.8399973194590147
1479,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:54:59.999000Z,2026-09-09T11:55:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,688.0263407301935,2126.238234211678,670.8966168926402,1885.861787004339,0.9508260532627293,1.4902907684764566,-0.8504965006796148,,,4.41,629.0623010231245,2.997893505837372
1480,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:55:59.999000Z,2026-09-09T11:56:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,688.9913196454276,2095.726882902398,668.2787024458365,2027.5975365094077,0.9407792729413382,1.502392181105991,-0.7393682169348317,,,4.41,629.0623010231245,3.2232062439788023
1481,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:56:59.999000Z,2026-09-09T11:57:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,645.7635297676061,1997.7184007742817,626.3973598628564,1885.0268994695996,0.9409202363356264,1.42695811080479,-0.6478357146365408,,,4.41,629.0623010231245,2.9965663121184325
1482,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:57:59.999000Z,2026-09-09T11:58:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,630.6096471092559,2076.307152843043,610.8494463678404,1904.5251615633938,0.9383117364536081,1.4986049879931387,-0.7565233275550911,,,4.41,629.0623010231245,3.0275620689172134
1483,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:58:59.999000Z,2026-09-09T11:59:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,650.612695971694,1990.6622249944685,631.4239369863953,1962.2527899725314,0.9418831247920283,1.5228289397719752,-0.7018095644788311,,,4.41,629.0623010231245,3.1193298132491307
1484,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T11:59:59.999000Z,2026-09-09T12:00:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,637.242621682005,1966.3628389256173,616.7227273582685,1966.9929536491254,0.936634768739136,1.330975314729369,-0.6978593377304589,,,4.41,629.0623010231245,3.1268650981785955
1485,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:00:59.999000Z,2026-09-09T12:01:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,643.9862052723311,1921.3682077231006,622.7454230777752,1768.1511743646101,0.9351213221341051,1.5954714533011771,-0.7085992110330959,,,4.41,629.0623010231245,2.81077275094826
1486,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:01:59.999000Z,2026-09-09T12:02:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,738.4421616026013,2786.6024247401892,704.5639953851563,2634.124876453847,0.9103490060726483,1.9501443192009882,-0.33878221474132264,,,4.41,629.0623010231245,4.187383144991573
1487,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:02:59.999000Z,2026-09-09T12:03:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,667.4195915496305,2194.588952704422,643.3599733209277,1890.4863921928975,0.9292020810446554,1.4450528401946203,-0.683172151260024,,,4.41,629.0623010231245,3.005245091174845
1488,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:03:59.999000Z,2026-09-09T12:04:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,650.4761049214382,2147.4343025528633,623.7707668958844,2086.720210000698,0.9195753905526767,1.5074611222859835,-0.6354516092042308,,,4.41,629.0623010231245,3.317191646370793
1489,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:04:59.999000Z,2026-09-09T12:05:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,645.2579386258066,1971.4613645806658,621.0273632619158,1946.086095639791,0.926306602404898,1.511439989562696,-0.7606599217555132,,,4.41,629.0623010231245,3.0936301419980534
1490,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:05:59.999000Z,2026-09-09T12:06:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,638.6637250438121,1792.4846949010298,615.6107559852366,1734.9864675608646,0.9291116358785995,1.510802675629147,-0.7354721914539497,,,4.41,629.0623010231245,2.7580518888813303
1491,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:06:59.999000Z,2026-09-09T12:07:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,644.4865649480876,1870.506865864043,619.7429123803972,1866.5814662659086,0.9246883809005118,1.4179672745113683,-0.6910923495274734,,,4.41,629.0623010231245,2.9672442033643542
1492,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:07:59.999000Z,2026-09-09T12:08:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,637.5475984850815,1835.5256400243288,615.4914855297029,1929.003960203544,0.9320063482855018,1.4657427374398213,-0.683441361680106,,,4.41,629.0623010231245,3.066475223624366
1493,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:08:59.999000Z,2026-09-09T12:09:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,653.9821524099692,1961.5490811520958,631.8555302419115,1838.3559233956496,0.9334773599774181,1.4344518306947707,-0.7747503432522653,,,4.41,629.0623010231245,2.9223749705008486
1494,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:09:59.999000Z,2026-09-09T12:10:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,646.6778097283822,2116.4326463494053,623.8753260405092,2050.012094107571,0.9307214054356274,1.505610507172869,-0.7007033202775692,,,4.41,629.0623010231245,3.25883794144614
1495,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:10:59.999000Z,2026-09-09T12:11:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,641.2423183004611,1861.5947516750439,617.2515344248312,1887.7719183427434,0.9265737775396384,1.4627094823345919,-0.7233714885811344,,,4.41,629.0623010231245,3.000929979864345
1496,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:11:59.999000Z,2026-09-09T12:12:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,642.9010226866831,1963.3800807463285,619.4622604470046,1774.6208017044773,0.928413555189956,1.4058966933814259,-0.7085403232955048,,,4.41,629.0623010231245,2.821057308343203
1497,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:12:59.999000Z,2026-09-09T12:13:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,656.2763929306642,2043.6223391444128,632.8063103032016,1989.8847018165961,0.929753961915135,1.3729502366120763,-0.7743995431316137,,,4.41,629.0623010231245,3.1632553700646056
1498,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:13:59.999000Z,2026-09-09T12:14:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,642.2331058057492,2402.6598242171367,619.6468266726234,1874.3151564136724,0.9309001113797906,1.4242935804974404,-0.7262396279974159,,,4.41,629.0623010231245,2.979538200533133
1499,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:14:59.999000Z,2026-09-09T12:15:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,644.5272023143385,1891.672324007288,623.5576536496924,1815.0183635527571,0.9359889581139725,1.4024594302560307,-0.7268222197694829,,,4.41,629.0623010231245,2.885276006209179
1500,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:15:59.999000Z,2026-09-09T12:16:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,654.3148703626541,3050.3071980694167,631.4124027139881,2359.6533532001304,0.9312207313124706,1.8445965363775343,-0.6601993201451446,,,4.41,629.0623010231245,3.751064639165825
1501,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:16:59.999000Z,2026-09-09T12:17:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,690.9035951992561,2079.2919066475497,667.7779197429212,2094.7363790321233,0.9341770733615141,1.4674125465484673,-0.8136879570359277,,,4.41,629.0623010231245,3.32993469108733
1502,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:17:59.999000Z,2026-09-09T12:18:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,649.1829506566665,1933.2643263270456,626.6038116931667,1804.004747999496,0.9316479952332278,1.3726510660872415,-0.666618935435149,,,4.41,629.0623010231245,2.8677680176755342
1503,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:18:59.999000Z,2026-09-09T12:19:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,653.9044389191461,2111.23841526648,631.4393729624524,2262.94697341103,0.9324697374783123,1.9270288191791929,-0.6615161023209422,,,4.41,629.0623010231245,3.5973336340939674
1504,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:19:59.999000Z,2026-09-09T12:20:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,650.1778134182198,1937.7736019752938,625.8972599215325,1791.2456203811298,0.9267056467898273,1.3825621170114029,-0.7032604256056141,,,4.41,629.0623010231245,2.847485245050924
1505,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:20:59.999000Z,2026-09-09T12:21:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,653.2609111494324,2150.1918976030483,627.445793741697,1846.8535611678,0.9225269875830014,1.7240299163618955,-0.5960719344305545,,,4.41,629.0623010231245,2.935883390506832
1506,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:21:59.999000Z,2026-09-09T12:22:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,646.4091989084951,2054.824051514379,621.6317986356345,1929.333650351226,0.9248075950306291,1.4423018779336452,-0.7432866408805086,,,4.41,629.0623010231245,3.0669993213920206
1507,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:22:59.999000Z,2026-09-09T12:23:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,665.9240112889261,2999.1561925976694,638.9232501263912,3191.604094731857,0.9205513839335988,2.4451863161241736,-0.41376369709200533,,,4.41,629.0623010231245,5.073589832900402
1508,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:24:59.999000Z,2026-09-09T12:25:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,651.0328373354903,1870.7150310365787,626.5602479007312,1659.8990364124338,0.9262322243762986,1.3628225376730523,-0.7769135858896092,,,4.41,629.0623010231245,2.6386878274420953
1509,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:25:59.999000Z,2026-09-09T12:26:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,639.9453382549777,2076.2856067267903,618.9421749332074,1877.001131544021,0.9354366768688469,1.377985004242801,-0.7098523910444028,,,4.41,629.0623010231245,2.9838080083502283
1510,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:26:59.999000Z,2026-09-09T12:27:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,679.0222715928293,3406.709497571849,654.4110230872545,3462.822809702404,0.92882345512944,2.7765971815386497,-0.3317343710439591,,,4.41,629.0623010231245,5.504737454573851
1511,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:27:59.999000Z,2026-09-09T12:28:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,684.0206492038595,2195.707268989717,655.8833442773108,2215.8137462898253,0.9194217643471773,1.5391624566499376,-0.5279780044396731,,,4.41,629.0623010231245,3.5224074669328678
1512,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:28:59.999000Z,2026-09-09T12:29:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,690.1396157464135,2272.701934751257,661.9803941991333,2208.8916730960077,0.9200604002956422,1.5503924137325367,-0.5860778908537125,,,4.41,629.0623010231245,3.5114036709931664
1513,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:29:59.999000Z,2026-09-09T12:30:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,679.98187379162,2264.301859521999,652.5043260554205,2108.384972106816,0.9208144351375126,1.490414696550186,-0.6077773966321267,,,4.41,629.0623010231245,3.3516314181881186
1514,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:30:59.999000Z,2026-09-09T12:31:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,660.9861026778127,2583.695865230259,639.2819935525669,2225.7089653858316,0.9354062922757825,1.819401830156543,-0.6067165473585043,,,4.41,629.0623010231245,3.5381375767803545
1515,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:31:59.999000Z,2026-09-09T12:32:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,671.8680341497135,2305.3104214653185,646.0602115752667,2216.55486554511,0.9246514026072604,1.7381473348952758,-0.6118119720693631,,,4.41,629.0623010231245,3.523585600249837
1516,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:32:59.999000Z,2026-09-09T12:33:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,712.9465869069271,5755.68919503907,691.7666426473288,6270.501748094039,0.9414673081966755,4.611341698648853,3.5298170922328227,,,4.41,629.0623010231245,9.968013880176128
1517,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:33:59.999000Z,2026-09-09T12:34:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,658.7974992261197,2337.3154063099655,635.19911013842,2466.7919755011867,0.9296423035546638,1.649795857945004,-0.6601908983722709,,,4.41,629.0623010231245,3.9213794428455295
1518,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:34:59.999000Z,2026-09-09T12:35:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,654.6523844708739,2492.32027688369,631.2481116705187,2278.027751803343,0.9297767367097268,2.0301757213288596,-0.6379141663287733,,,4.41,629.0623010231245,3.6213070598862704
1519,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:35:59.999000Z,2026-09-09T12:36:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,640.3399229950207,2232.6764224216486,614.5705442881053,1789.0854481136457,0.9211329619129562,1.4782969763984408,-0.7547348423354991,,,4.41,629.0623010231245,2.8440512890437515
1520,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:36:59.999000Z,2026-09-09T12:37:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,657.1108425639309,2083.32844336586,631.5414006034373,1922.6709690445937,0.9236903050548079,1.4844148382111313,-0.6775776588670746,,,4.41,629.0623010231245,3.056407872348268
1521,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:37:59.999000Z,2026-09-09T12:38:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,650.4193406151212,2287.329112837914,625.4063088725763,1867.047942754984,0.9245653690939982,1.4850492804146989,-0.7261254038101939,,,4.41,629.0623010231245,2.967985745956108
1522,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:38:59.999000Z,2026-09-09T12:39:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,644.9890298047752,1970.3330153993202,619.5584534261392,1762.5917209100398,0.9226987193546224,1.3516703645984078,-0.7485494740265684,,,4.41,629.0623010231245,2.8019350675494485
1523,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:39:59.999000Z,2026-09-09T12:40:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,648.7549187475104,2122.33702385577,625.4880841265096,1971.4032504439112,0.9295585587506332,1.5130158639424154,-0.6879578075901693,,,4.41,629.0623010231245,3.1338760043918796
1524,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:40:59.999000Z,2026-09-09T12:41:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,657.2756473224954,2608.6573302034076,631.461755194249,2432.37178974768,0.922994305716146,1.9226404541427933,-0.6142273814584795,,,4.41,629.0623010231245,3.8666627864864935
1525,,AM,R9EA1,00,EHZ,61.12612612612612,-149.92169953741097,2026-09-09T12:41:59.999000Z,2026-09-09T12:42:59.999000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,640.0689108816999,1844.345839468574,614.8698903654885,1739.735906233748,0.9228114752266386,1.3530523695647463,-0.68967605933948,,,4.41,629.0623010231245,2.765601917972501
